,Text,oh_label,type_label
606,"@congressman_aly Well idiot, I see that every native minority in every Muslim country is a shrinking minority due to Muslim persecution.",1,racism
607,@harun_yahya You and your religious brothers are the real filth of the earth. PKK rescued Yezidis from your animal friends.,1,racism
608,@obsurfer84 What was Mohammed defending when he attacked the Jews of Khybar?,1,racism
609,RT @BanningTheBurka: Are we going to continue seeing the oppression of women or are we going to make a stand? #BanTheBurka http://t.co/hZDx…,1,racism
610,"@ummayman90 The only reason the overall numbers increase is because Muslims breed like rats, just like their prophet told them to do. #Islam",1,racism
611,@alihadi68 @David_Cameron Who's them? I only see real beheadings in Palestine and the rest of the Muslim world.,1,racism
612,"@AAlwuhaib1977 @dankmtl @PeaceNotHate_ Her very actions are proof that she is a liar and a propagandist, because if she did to Hamas what ..",1,racism
613,@Abu_Baraa1 Why should you be annoyed at being denied rights that you don't give to others. You are a hypocrite.,1,racism
614,@LifeInKhilafah You can't even imagine how I think because I cannot imagine how anyone would take such a vile religion as Islam.,1,racism
615,"@discerningmumin The Muslims conquered 2/3 of the Christian world before it attacked back. So again, what are you crying about.",1,racism
616,"@wflanger @dandiedinmont @Number10gov Yeah, break relations with the only ME democracy that the Muslims are trying to exterminate. Smart.",1,racism
617,Why do Muslims force women to cover up and stay at home?  The Quran tells them to. #Islam http://t.co/NHh9nLaMnP,1,racism
618,@zh_ha89 Your religion makes the entire woman a giant sex organ and forces her to hide every bit of it.,1,racism
619,@LifeInKhilafah The cancer of Islam pushes even babies to begin thinking about murdering their fellow human beings.,1,racism
620,@PoliticalAnt @Lithobolos @ZaibatsuNews But Sharia is very sexist and 2/3 of Muslims want it.,1,racism
621,@Vandaliser @sajid_fairooz @IsraeliRegime Don't rely on a single case. Read the pact of Umar.,1,racism
622,"@RichardDawkins @AbuelitoSerge Same goes for the term ""Islamophobia"". It makes as much sense as ""Naziphobia"".",1,racism
623,"@yousufpoosuf @RKingLive2Dance @izrinhariri But congratulations, you do get to put an X on the bullshit bing card. http://t.co/EYvQeNntHH",1,racism
624,"@PoliticalAnt Look at the data dipwad, 2/3 want sharia law, which denies all rights to women and non Muslims. http://t.co/7QupIMBaN7",1,racism
625,"@discerningmumin Unfortunately, real Islam, as defined in the Quran and Hadith, is too backwards and inhuman even for most ME Muslims.",1,racism
626,"@Setarehgan @Maryam_Rajavi This is the big lie about #Islam.  It doesn't advocate tolerance and coexistence, it advocates hatred and murder.",1,racism
627,@BYRONFBERRY Good. Time to confront the cult of hatred and murder #Islam,1,racism
628,@Just_Nafisa @FatimaFatwa @eS3udi @JRehling That is another one of the common lies all Muslims tell to westerners. http://t.co/KMEwbpZihR,1,racism
629,@hananehs @haaretzcom As they see more and more of the vileness of Islam in action they will change their minds. http://t.co/nPOd1nWqZe,1,racism
630,@anjemchoudary Come and get your Jizya scumbag.  I have it waiting in .40 cal copper and lead.,1,racism
631,"@OneLegSandpiper @DblBlackDs Looks like you are the ignorant asshole, in that there is no other religion that has close to that number.",1,racism
632,"RT @Juliet777777: HOW CAN YOU PROTEST OVER A CARTOON, SILENCE OVER CHILD RAPE PAEDOPHILES? http://t.co/HHxSwpz2Vw @ritzy_jewels @ProudPatri…",1,racism
633,"@biebervalue @greenlinerzjm Horseshit. Mohammed led 17 major military expeditions, owned 28 slaves, had 9 wives - one six years old.",1,racism
634,@Love___Egypt @washingtonpost Don't complain about bigotry when you practice a religion of bigotry. http://t.co/VnG32SFEes,1,racism
635,@truaemusic @mattybboi83 @Number10gov Again you are the liar. Muslims invaded Europe 400 years before the crusades.,1,racism
636,@Love___Egypt @washingtonpost The Jews are trying to defend themselves against Muslims trying to exterminate them. http://t.co/CQZS0zo0Li,1,racism
637,@DianH4 Another cheap Muslim lie. Give me proof of any Muslim that was punished for not being kind to the slave girls they raped.,1,racism
638,@YusufPeaceful @tummala82 @IndyVoices There is no reason at all why a hate cult cannot be banned.,1,racism
639,@islamujahideen Islam is the perpetuity of oppression. And I thank ISIS for helping the world to kill Islam.,1,racism
640,@DianH4 Of course The old leach Mohammed gave himself permission to screw pretty much whatever he liked. http://t.co/CttheZ7XUS,1,racism
641,"@RamiAlLolah @abunaseeha2 Poor Daesh. Now they can't rape her, torture her, or make an execution video of her.",1,racism
642,Here r translations of t Quranic verse that gives men the right to beat their wives and declares men superior. http://t.co/3piDnVkq2b #Islam,1,racism
643,@Religiolizer The problem is that the cathedral doesn't understand that he prophet Mohammed declared war on all humanity 1400 years ago.,1,racism
644,@Mohammed_UK_ The Badr brigade doesn't liberate anyone. They are simply a different flavor of Islamofascists.,1,racism
645,"RT @joe_nuzz: Ezra Levant - From Canadian jihadis to ISIS, it's all Islam http://t.co/hWHVLwbWIS via @wordpressdotcom",1,racism
646,RT @Loretta778: @tdw1116 @Salon The terrorists themselves trumpet their allegiance to Allah and their religion. It's stupid to pretend away…,1,racism
647,@IftikharAwan Did your prophet rape slaves like ISIS - yes.  Did your prophet tell women to cover up and stay home like ISIS - yes. #Islam,1,racism
648,"@BilalIGhumman @OdiniaInvictus @IsraeliRegime That is why we are going secular, microbrain. And Islam is as disgusting as ever.",1,racism
649,@roisin_morgan The Quran spells out global domination of humanity through jihad. The Torah has no such global aim.,1,racism
650,@Rubiconski You must be one of Putin's army of paid internet trolls.  http://t.co/stp5NmjZRY http://t.co/IIZx95911L,1,racism
651,"RT @Cameron_Gray: cc: Silent Western feminists

MT @ILNewsFlash: #ISIS Executes 7 Women For Refusing ‘Temporary Marriage’ (Rape) http://t.c…",1,racism
652,@MaxBlumenthal @Ajzionts Has Bloomenthal ever written about the endless attacks by his Muslims on Egyptian Copts? http://t.co/xeGlOFsNWJ,1,racism
653,@zh_ha89 Had nothing to do with Islam. Mohammed's first wife was a rich merchant before Islam.,1,racism
654,@nyc2peach @sajid_fairooz @IsraeliRegime The Muslims are out of control and determined to steal the last tiny piece of land left to the Jews,1,racism
655,"@_Ibn_Latif @Colonel_Shami ISIS mortared Kobane, killing women and children, so you just called ISIS cowards.  LOL. Idiot!",1,racism
656,@ibnHlophe @sibanda_tapson @eeviewonders @CTFleaMarkets There's a huge lie.  They colonialized everything they have at sword point.,1,racism
657,"@obsurfer84 Furthermore, all the Hadiths about Aisha's age are classified as Sahih - meaning Sound.",1,racism
658,@obsurfer84 @teenage Dodge rambles on making assertion after assertion with zero evidence and no references in Quran or Hadith. It's garbage,1,racism
659,@CamilleHughes16 @edbarber101658 @_Watch_Observe_ Then jail any Imam that teaches any aspect of Jihad or sexism. Etc.,1,racism
660,"@JihadiA8 @Lisa_Marie74 Your prophet used catapults to attack cities, murdering women and children.  So what are you crying about?",1,racism
661,"@QrysBinThynkn That's because it's all about the barbarity of Islam, not the beards.",1,racism
662,"@labajetta_mike @RednetSarah @ISIS_Med Let me guess, you've got no friends and no career.  Either that or you are a psychopath.",1,racism
663,"@BDSSupporter Who cares where they were born, camel breath, they call themselves Israelis and Jews.",1,racism
664,"@Vandaliser @sajid_fairooz @IsraeliRegime Go read what the Pact says, and don't waste my time.",1,racism
665,@OmarShakir91 @EatingMyPeaz Hamaz never stopped it's war on Israel.  Islam never stopped it's war on humanity.,1,racism
666,@vernsviews The terrorists follow Islam exactly as it is defined in the Quran and the Hadith. There are over 100 Islam terrorist groups.,1,racism
667,RT @RayJBray: @Juliet777777 @Vassa42 @2tweetaboutit They are breeding us out of existence in the westernised world. Islam will rule the wor…,1,racism
668,@StrangerOnFire @onzelfzuchtig @Raqqa_Sl Pacificim is no solution.  The Hindus tried that and the Muslims slaughter them for 800 years.,1,racism
669,@congressman_aly I know that they are dedicated to the extermination of the Jews just like their prophet Mohammed was.,1,racism
670,@roisin_morgan And while all other religious groups globally are under genocidal attacks by Muslims you blame the Jews.  Utterly  stupid.,1,racism
671,@harmlesstree2 Jihad is the cornerstone. It is a declaration of war on all humanity. And it can only stop when Islam is completely discarded,1,racism
672,"@RaniaKhalek @MaxBlumenthal @MotherJones Why not, your doing PR for a bunch of Palestinian racist Nazi head choppers. http://t.co/mrVXZ8O5oK",1,racism
673,@discerningmumin But your whole conversation about slavery is phony bull shit propaganda since you follow a slave owner prophet.,1,racism
674,"@NNdabbour64 I am better. I have no problem with Hinduism, Christianity, Tao, Judaism, Buddhism or atheism. But Islam hates all non-Muslims.",1,racism
675,@MaxBlumenthal In the meantime the terrorists who want to destroy Israel have murdered hundreds of thousands and scum like you excuse them.,1,racism
676,"ISIS shines a spotlight on the barbarity of Islam.  But ISIS did not create that barbarity, it simply follows it to the letter. #Islam #Iraq",1,racism
677,@NNdabbour64 Every Muslim who is forced to stay in Islam by the law of apostacy for murder is forced.,1,racism
678,@Zeke311 Now if Hollande and other leaders will only understand that the Islam of the Quran is radical Islam. Outlaw Islam!,1,racism
679,"@buttercupashby @MaDaSaHaTtEr_17 Mohammed later attacked the Jews of Khybar, slaughtered many and also stole their property.",1,racism
680,@dankmtl 1400 years ago my ass. That was the beginning and it has never stopped. It is an ingrained part of Islam.,1,racism
681,@KyleWOrton Most of the Christians that were a part of the Palestinians have been killed or driven out by Palestinian Muslims.,1,racism
682,@asem_1994 I'm not concerned with single events. I'm concerned with 1400 years of Islamic murder and barbarity that shows no sign of ending.,1,racism
683,@westernreviews @hanna_bard Sometimes you have to go to the Hadiths to clarify the Quran.,1,racism
684,@ummayman90 Only an idiot would think that god wants to be feared. Muslims cannot think beyond the characteristics of an earthly tyrant.,1,racism
685,"@yuskan0723 Yes, all of the land the Muslims have they got by butchering the inhabitants. And they are depraved psychopaths.",1,racism
686,"@congressman_aly @jessicaelgot There is no such thing as Islamophobia, just as there is no such thing as Naziphobia.",1,racism
687,"@KamelNasrEldien True, no other ideology is as vile, murderous, backwards and stupid as Islam.",1,racism
688,@States_Mujahid2 @Islam4EA Allah scewed up when he planned on Kobane. Now the free citizens of Kobane are rebuilding. http://t.co/0wCXCzfU7M,1,racism
689,"@JoRitson Is this your way of saying that you approve of Muslim men raping children, scumbag? Ignore the problem and create a distraction?",1,racism
690,RT @SyrianperNews: #Mosul: Christian pastor #Paul_Jacob was sentenced to death and beheaded by #ISIS. #Iraq http://t.co/3eJJOT5GQa,1,racism
691,@98Halima @rfrankh53 @BilalIGhumman @johnnygjokaj ISIS practices genocide because the prophet Mohammed practiced it.,1,racism
692,"@AMohedin Okay, so we understand that the Quran makes striking a woman an option and that the woman must obey the man.",1,racism
693,"@greenlinerzjm And by the way, the entire world hates Islam.",1,racism
694,@jennifersaraw @ummahwitness And no doubt your friend was every place where ISIS could have been murdering children.,1,racism
695,"@seekingjannah3 @Citywolf_IS3 @Censored31 Yes, but it smells great now that the Daesh rats have run.",1,racism
696,"@hal2012 @GerardGeorges4 @PentagonPresSec Still, my preference is to outlaw Islam globally, not to kill all Muslims.",1,racism
697,@halalcunty @biebervalue @liamxkiwi @greenlinerzjm @halalflaws I know that men can and do marry babies in Saudi. http://t.co/mWryD1ihpM,1,racism
698,@semzyxx Do you approve of your prophet raping children?,1,racism
699,@UmarMal Colonizing and raping is how the Muslim world got to be the size it is.  The first crusades were Muslims invading Europe.,1,racism
700,"RT @fatmaycollins: After the recent rape-murder case of a female Turkish student, other Turkish women are telling their stories to the worl…",1,racism
